dataset,model,subject,seed,folds_concatenated,test_trials,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,14,37,3,45,0.5555555555555556,0.5513833992094861,0.10276679841897218,0.537037037037037,0.10358565737051784,0.5652173913043479,1.083495555824734,0.6722969234497996,0.29887832800547276
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,14,47,3,45,0.4888888888888889,0.49703557312252966,-0.005928853754940677,0.41492368569813454,-0.005830903790087438,0.541501976284585,1.2206046121321397,0.7325768000566506,0.38027302159203424
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,15,7,3,45,0.6,0.6057312252964426,0.21146245059288526,0.5745798319327731,0.2089843749999999,0.7252964426877471,0.683232223840132,0.47528689790878637,0.1662609193060133
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,15,17,3,45,0.5111111111111111,0.5148221343873518,0.029644268774703608,0.4989878542510121,0.02941176470588236,0.6897233201581028,1.998646362756999,0.7541745463468347,0.39521954986784197
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,15,27,3,45,0.5555555555555556,0.5632411067193676,0.1264822134387351,0.5,0.12451361867704269,0.5830039525691699,0.8570080835764593,0.6056135586824861,0.2173844443427192
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,15,37,3,45,0.5555555555555556,0.5652173913043478,0.13043478260869557,0.4591346153846154,0.12790697674418594,0.6936758893280632,0.8811256527893476,0.6076463594500144,0.24783432218763565
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,15,47,3,45,0.5333333333333333,0.5365612648221344,0.0731225296442688,0.5248868778280543,0.07262021589793921,0.675889328063241,0.8445270397566336,0.5669150054193802,0.3201562960942586
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,16,7,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.6067193675889327,1.5231142409530571,0.7376656745444984,0.3625088598993089
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,16,17,3,45,0.5555555555555556,0.5553359683794465,0.11067193675889309,0.5553359683794465,0.1106719367588932,0.5158102766798418,1.5933504417009616,0.7670887941416631,0.37981786065631445
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,16,27,3,45,0.4666666666666667,0.4624505928853755,-0.07509881422924902,0.4444444444444444,-0.07569721115537864,0.5177865612648221,1.1016002649347507,0.7600518282586374,0.37493423091040723
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,16,37,3,45,0.5555555555555556,0.5563241106719368,0.11264822134387353,0.5553359683794465,0.1124260355029586,0.5474308300395258,1.0696427268409585,0.6618145800240729,0.2871983197000292
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,16,47,3,45,0.6,0.5958498023715415,0.191699604743083,0.5833333333333333,0.19322709163346607,0.6126482213438735,1.067127693900753,0.5842415294446913,0.24515610800849064
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,17,7,3,45,0.5777777777777777,0.5820158102766798,0.16403162055335962,0.5639979602243753,0.16258570029382957,0.5909090909090909,1.512412420102299,0.6428290633535215,0.30455722279018826
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,17,17,3,45,0.5111111111111111,0.5138339920948617,0.027667984189723382,0.505,0.027504911591355707,0.5375494071146245,1.3583967263682322,0.7353269974703182,0.35871417389975657
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,17,27,3,45,0.4888888888888889,0.5,0.0,0.3283582089552239,0.0,0.5830039525691699,1.6451282374836578,0.8824966786382992,0.4414796219931708
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,17,37,3,45,0.5555555555555556,0.5573122529644269,0.11462450592885376,0.5535714285714286,0.11417322834645671,0.5671936758893281,1.179180220944368,0.6716814692753258,0.30040364662806196
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,17,47,3,45,0.5777777777777777,0.5839920948616601,0.1679841897233203,0.5454545454545454,0.1658536585365854,0.673913043478261,0.7953264298140929,0.5608815762005974,0.2020853108829922
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,18,7,3,45,0.4444444444444444,0.4486166007905138,-0.1027667984189724,0.4263131055583886,-0.10186092066601371,0.432806324110672,1.4388383407786705,0.8104508276062574,0.3432422796885173
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,18,17,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.49604743083003955,1.645134503104361,0.9241853858690242,0.45629691945181955
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,18,27,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.45849802371541504,1.267511271683241,0.8012589788987666,0.3739050626754761
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,18,37,3,45,0.4666666666666667,0.4654150197628458,-0.06916996047430835,0.4642857142857143,-0.06930693069306937,0.43675889328063244,1.2955455950075392,0.7994016923596146,0.37795611487494574
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,18,47,3,45,0.4666666666666667,0.46739130434782605,-0.0652173913043479,0.46640316205533594,-0.06508875739644959,0.40118577075098816,0.984426707003493,0.7125119450245705,0.31426231463750204
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,19,7,3,45,0.5333333333333333,0.541501976284585,0.08300395256916993,0.465799886941775,0.08163265306122447,0.5810276679841897,1.1891981618920728,0.7180030441195631,0.3296275589201185
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,19,17,3,45,0.5333333333333333,0.541501976284585,0.08300395256916993,0.465799886941775,0.08163265306122447,0.5948616600790514,1.392434414068772,0.7156881570631805,0.33070098161697387
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,19,27,3,45,0.5777777777777777,0.5780632411067194,0.15612648221343872,0.5777777777777777,0.15597235932872666,0.5691699604743083,1.1822245494141095,0.6436348093141255,0.21638553539911903
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,19,37,3,45,0.5111111111111111,0.5079051383399209,0.015810276679841806,0.4989878542510121,0.015904572564612307,0.5,1.417240705839167,0.8202134437636397,0.40905501974953545
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,19,47,3,45,0.5555555555555556,0.5494071146245059,0.09881422924901173,0.5150862068965517,0.09999999999999998,0.6185770750988142,0.8554858468983757,0.5994527313563169,0.2665490388870239
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,20,7,3,45,0.5555555555555556,0.5523715415019763,0.10474308300395263,0.5445344129554656,0.10536779324055656,0.5296442687747036,1.9964999590985468,0.7877618160771224,0.37426361110475326
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,20,17,3,45,0.4888888888888889,0.4990118577075099,-0.0019762845849802257,0.3630769230769231,-0.0019361084220717029,0.5296442687747036,1.6078694803282414,0.7383533075411793,0.3176881843143039
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,20,27,3,45,0.6,0.6017786561264822,0.20355731225296436,0.5982142857142857,0.2027559055118111,0.6047430830039526,0.7458430632795564,0.5353400038068862,0.24290036227968007
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,20,37,3,45,0.4666666666666667,0.47529644268774707,-0.049407114624505866,0.37788018433179726,-0.04854368932038855,0.46837944664031617,0.9793235599949283,0.6904353959437002,0.30839946402443785
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,20,47,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.48023715415019763,1.450236689564289,0.867872703236783,0.42037391662597656
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,21,7,3,45,0.6,0.6071428571428572,0.2142857142857144,0.5982142857142857,0.21052631578947367,0.7222222222222222,0.6836700280759419,0.46602919576220414,0.1968612445725335
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,21,17,3,45,0.5111111111111111,0.5029761904761905,0.005952380952380931,0.4989878542510121,0.0060240963855421326,0.5892857142857143,1.0984751279964706,0.702296717141,0.3478093398941887
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,21,27,3,45,0.5333333333333333,0.5386904761904762,0.07738095238095233,0.5324096981692232,0.07624633431085048,0.6309523809523809,1.0868139281830098,0.6199488512085591,0.3016747607125177
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,21,37,3,45,0.5777777777777777,0.5714285714285714,0.1428571428571428,0.5701357466063348,0.14414414414414412,0.5992063492063492,0.8556863639452155,0.572262532630546,0.21547493007447988
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,21,47,3,45,0.5111111111111111,0.5208333333333333,0.04166666666666652,0.505,0.04069767441860461,0.6111111111111112,1.2941236191948975,0.7864925269421363,0.42073417901992793
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,22,7,3,45,0.4222222222222222,0.4199604743083004,-0.16007905138339917,0.415,-0.1607142857142858,0.4169960474308301,1.0612144841400972,0.7083867046319564,0.33755635023117064
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,22,17,3,45,0.5111111111111111,0.5079051383399209,0.015810276679841806,0.4989878542510121,0.015904572564612307,0.4486166007905138,1.395566125412891,0.8239975426967955,0.40708288219239985
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,22,27,3,45,0.4666666666666667,0.46640316205533594,-0.06719367588932812,0.46640316205533594,-0.06719367588932812,0.4268774703557312,1.1807656238607729,0.7934264243874234,0.37547159592310586
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,22,37,3,45,0.4444444444444444,0.4357707509881423,-0.12845849802371545,0.3386243386243386,-0.1306532663316582,0.5059288537549407,1.9788620204618974,0.8387795166010658,0.4238546517160203
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,22,47,3,45,0.5777777777777777,0.5711462450592886,0.14229249011857714,0.5325314379442319,0.14414414414414423,0.5237154150197629,1.2515751500926944,0.6997593627787769,0.3445414808061388
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,23,7,3,45,0.6,0.5988142292490118,0.19762845849802368,0.5982142857142857,0.19801980198019797,0.6304347826086957,1.2349577572867405,0.5938980226033185,0.2644096493721008
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,23,17,3,45,0.6888888888888889,0.6847826086956521,0.3695652173913042,0.6759259259259259,0.37250996015936255,0.7094861660079053,0.5878099890838655,0.40623817593783124,0.08771635161505803
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,23,27,3,45,0.5777777777777777,0.5681818181818181,0.13636363636363624,0.47384615384615386,0.1389728096676739,0.6996047430830039,0.8483371742193039,0.5832959443591387,0.2381608366966247
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,23,37,3,45,0.5333333333333333,0.5375494071146245,0.07509881422924902,0.5181030086690463,0.07443682664054851,0.5573122529644269,1.5611014129058383,0.7820498745478177,0.3820688101980421
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,23,47,3,45,0.5333333333333333,0.541501976284585,0.08300395256916993,0.465799886941775,0.08163265306122447,0.7233201581027668,1.024199276088286,0.6836622556634662,0.3253243896696303
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,24,7,3,45,0.5111111111111111,0.5088932806324111,0.017786561264822254,0.505,0.017857142857142794,0.5770750988142292,1.0751256389780786,0.689223836139987,0.29918937948015
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,24,17,3,45,0.5555555555555556,0.5573122529644269,0.11462450592885376,0.5535714285714286,0.11417322834645671,0.5177865612648221,1.0195029045733972,0.6883849467290568,0.2954377796914842
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,24,27,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.5355731225296443,0.9960063494929184,0.7138419600785944,0.33780434264077086
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,24,37,3,45,0.5555555555555556,0.5612648221343874,0.12252964426877488,0.5273109243697479,0.12109374999999989,0.5098814229249011,1.2308809033189,0.7390036394177153,0.376303239663442
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,24,47,3,45,0.5777777777777777,0.5780632411067194,0.15612648221343872,0.5777777777777777,0.15597235932872666,0.5177865612648221,1.0605344799642227,0.6835443970311205,0.31494415601094566
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,25,7,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.5098814229249011,2.249186810105212,0.9703776697329839,0.4897056698799133
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,25,17,3,45,0.4666666666666667,0.4723320158102767,-0.055335968379446654,0.4327731092436975,-0.05468750000000022,0.5256916996047432,1.1773575414561968,0.7379243151739552,0.33962173991733124
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,25,27,3,45,0.4888888888888889,0.4940711462450593,-0.011857707509881354,0.4623376623376623,-0.011730205278592365,0.5098814229249011,1.0569237544349466,0.7564176974108238,0.3946304480234782
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,25,37,3,45,0.4666666666666667,0.4713438735177865,-0.05731225296442699,0.4444444444444444,-0.05675146771037198,0.5177865612648221,1.6368853931187175,0.7639399382826054,0.36242582268185086
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,25,47,3,45,0.4666666666666667,0.46739130434782605,-0.0652173913043479,0.46640316205533594,-0.06508875739644959,0.5316205533596838,1.4173690785759083,0.7460002897548378,0.32106595171822444
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,26,7,3,45,0.5555555555555556,0.5714285714285714,0.1428571428571428,0.537037037037037,0.13793103448275867,0.6845238095238095,1.5046008830110642,0.7638916302943162,0.3527766254213121
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,26,17,3,45,0.6222222222222222,0.6011904761904762,0.20238095238095233,0.567552289429056,0.21052631578947356,0.6666666666666667,0.723356252268231,0.5089625422472016,0.2572373509407043
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,26,27,3,45,0.5333333333333333,0.5446428571428572,0.08928571428571441,0.5248868778280543,0.08695652173913049,0.6785714285714286,1.1945874438767745,0.726913507384909,0.3871778236495124
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,26,37,3,45,0.6,0.6101190476190476,0.22023809523809512,0.595,0.2151162790697675,0.6388888888888888,0.9516456544936995,0.5930450938696495,0.2776210864384969
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,26,47,3,45,0.5555555555555556,0.5565476190476191,0.11309523809523814,0.5553359683794465,0.1124260355029586,0.628968253968254,1.0681796238668586,0.6241073988705266,0.2861756377749973
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,27,7,3,45,0.5111111111111111,0.5138339920948617,0.027667984189723382,0.505,0.027504911591355707,0.5889328063241106,1.8399760554875944,0.7990498404475037,0.4028872781329685
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,27,17,3,45,0.5111111111111111,0.516798418972332,0.03359683794466406,0.48004201680672265,0.03320312499999989,0.4762845849802372,1.3319024144708203,0.8210504163263473,0.41144160429636645
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,27,27,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.5237154150197628,1.046060950364643,0.713543109136885,0.32618352704577974
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,27,37,3,45,0.5111111111111111,0.5148221343873518,0.029644268774703608,0.4989878542510121,0.02941176470588236,0.5612648221343873,2.4733589999897063,0.875321817064926,0.4366942260000441
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,27,47,3,45,0.5333333333333333,0.5345849802371542,0.06916996047430835,0.5324096981692232,0.06896551724137934,0.5612648221343874,0.8280917256525178,0.5925185591278322,0.21311088403066
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,28,7,3,45,0.5333333333333333,0.5345849802371542,0.06916996047430835,0.5324096981692232,0.06896551724137934,0.5474308300395256,0.7456974192758886,0.5390679760324282,0.2000495778189765
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,28,17,3,45,0.5333333333333333,0.5316205533596838,0.06324110671936767,0.5296167247386759,0.06342913776015846,0.5573122529644268,0.7388980566538458,0.5307086715107374,0.1944347500801086
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,28,27,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.4940711462450593,1.6152786586568377,0.86753484112494,0.4299985832638211
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,28,37,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.5,1.9203283993308573,0.9071878772773908,0.4433147311210633
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,28,47,3,45,0.5333333333333333,0.5276679841897234,0.055335968379446765,0.49760765550239233,0.05594405594405605,0.5138339920948617,1.2933755292497264,0.7512395881128227,0.38928521209292943
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,29,7,3,45,0.6222222222222222,0.6284584980237153,0.2569169960474307,0.5933014354066986,0.25365853658536586,0.8201581027667983,0.8459496138831512,0.5388850289119542,0.2969240744908651
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,29,17,3,45,0.6666666666666666,0.6669960474308301,0.33399209486166015,0.6666666666666666,0.33366238894373157,0.7272727272727273,1.0225509565307058,0.584984284235284,0.294119750128852
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,29,27,3,45,0.5111111111111111,0.5148221343873518,0.029644268774703608,0.4989878542510121,0.02941176470588236,0.7845849802371541,1.2537877280029643,0.7853031243676512,0.42066859139336477
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,29,37,3,45,0.6222222222222222,0.6235177865612648,0.24703557312252955,0.6214745175655616,0.24630541871921185,0.7944664031620554,0.6502157555622021,0.431433349062904,0.22829367319742844
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,29,47,3,45,0.7555555555555555,0.75,0.5,0.7368421052631579,0.5054945054945055,0.9644268774703557,0.5000145933401584,0.34933304616126953,0.15907149049970837
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,30,7,3,45,0.5777777777777777,0.5654761904761905,0.13095238095238093,0.5558441558441558,0.13373860182370823,0.5496031746031746,1.2105832105119978,0.6725607491288892,0.3299280789163378
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,30,17,3,45,0.5333333333333333,0.5208333333333334,0.04166666666666674,0.509090909090909,0.042553191489361764,0.5575396825396826,0.7695588858283887,0.56032059978888,0.21799552043279008
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,30,27,3,45,0.5333333333333333,0.5565476190476191,0.11309523809523814,0.4833242208857299,0.10764872521246449,0.5357142857142857,1.5153157814431886,0.8211126895706004,0.3871035310957167
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,30,37,3,45,0.5111111111111111,0.5,0.0,0.4907407407407407,0.0,0.4920634920634921,0.9417652874126697,0.6658797370852895,0.30503096845414907
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,30,47,3,45,0.4666666666666667,0.49107142857142855,-0.017857142857142905,0.4,-0.016949152542372836,0.5773809523809523,0.8980113405013277,0.6563500774249936,0.302020005385081
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,31,7,3,45,0.6444444444444445,0.6432806324110671,0.2865612648221343,0.6428571428571428,0.28712871287128705,0.7035573122529645,0.9076467092149286,0.5628193452571028,0.24126016961203678
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,31,17,3,45,0.5555555555555556,0.5612648221343874,0.12252964426877488,0.5273109243697479,0.12109374999999989,0.6600790513833992,1.0777911134153748,0.6575124733766716,0.3436152948273553
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,31,27,3,45,0.5777777777777777,0.5839920948616601,0.1679841897233203,0.5454545454545454,0.1658536585365854,0.6324110671936759,1.0501783770755255,0.6258593404406692,0.27496784793006046
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,31,37,3,45,0.5777777777777777,0.5780632411067194,0.15612648221343872,0.5777777777777777,0.15597235932872666,0.6739130434782609,0.7483164060905063,0.49796500126190973,0.1901014222039117
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,31,47,3,45,0.6222222222222222,0.6225296442687747,0.24505928853754932,0.6222222222222222,0.24481737413622906,0.6976284584980237,0.7506036105557339,0.4986380466196399,0.19410192039277818
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,32,7,3,45,0.6,0.5714285714285714,0.1428571428571428,0.48863636363636365,0.15094339622641517,0.625,1.6836172360963506,0.7032964018042757,0.36872244940863713
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,32,17,3,45,0.5111111111111111,0.5,0.0,0.4907407407407407,0.0,0.6845238095238095,0.9805145819096438,0.6485067016026715,0.3536380860540602
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,32,27,3,45,0.6,0.5863095238095237,0.17261904761904745,0.5745798319327731,0.17682926829268297,0.6428571428571429,0.8279379554573005,0.5423432252338625,0.2056621511777242
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,32,37,3,45,0.5555555555555556,0.5416666666666666,0.08333333333333326,0.5273109243697479,0.08536585365853655,0.6130952380952381,1.0360174158749857,0.6860410569516814,0.37152523597081505
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,32,47,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.8174603174603174,0.9855663952603073,0.6656157358547671,0.3565625800026788
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,33,7,3,45,0.4888888888888889,0.49209486166007904,-0.015810276679841917,0.4796380090497738,-0.015701668302257055,0.6245059288537549,1.784685516515378,0.933139192630317,0.48570513460371223
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,33,17,3,45,0.5111111111111111,0.5079051383399209,0.015810276679841806,0.4989878542510121,0.015904572564612307,0.6027667984189724,1.525287926737944,0.81242834508339,0.4032465245988634
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,33,27,3,45,0.6666666666666666,0.6689723320158103,0.3379446640316206,0.6640119462419114,0.33628318584070804,0.8280632411067194,0.48570348158704546,0.3354059938563052,0.13379631572299536
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,33,37,3,45,0.5777777777777777,0.5721343873517787,0.14426877470355737,0.5454545454545454,0.1458541458541459,0.6343873517786561,1.0870924417514076,0.6181897867229386,0.2464953555001153
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,33,47,3,45,0.6,0.5909090909090909,0.18181818181818188,0.5132211538461539,0.1851106639839034,0.7035573122529645,1.155832661428029,0.6535588693855098,0.3495844721794129
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,34,7,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.625,1.7669700693429093,0.818148470783005,0.414955202738444
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,34,17,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.6765873015873016,1.3550092713230175,0.7258720945503012,0.37133266528447473
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,34,27,3,45,0.5555555555555556,0.5238095238095238,0.04761904761904767,0.39839572192513373,0.05063291139240522,0.7896825396825398,0.8034398561240602,0.565313828607176,0.2643829981486002
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,34,37,3,45,0.4888888888888889,0.5,0.0,0.4796380090497738,0.0,0.6468253968253967,1.6324795659733575,0.763725595130574,0.3928475234243605
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,34,47,3,45,0.5333333333333333,0.5238095238095237,0.04761904761904745,0.5181030086690463,0.048338368580060465,0.6349206349206349,1.318220082329421,0.7442758107642776,0.39099816216362854
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,35,7,3,45,0.5777777777777777,0.5731225296442688,0.1462450592885376,0.5558441558441558,0.14755732801595212,0.6304347826086957,2.135390326429926,0.7787681683542335,0.36285757753584125
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,35,17,3,45,0.5111111111111111,0.5079051383399209,0.015810276679841806,0.4989878542510121,0.015904572564612307,0.6106719367588933,2.0088098046269094,0.8119037925541183,0.41943469577365455
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,35,27,3,45,0.5111111111111111,0.5019762845849802,0.0039525691699604515,0.4050480769230769,0.004024144869215318,0.5869565217391304,1.2724003883987083,0.756842765092302,0.3633831050660875
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,35,37,3,45,0.5111111111111111,0.5148221343873518,0.029644268774703608,0.4989878542510121,0.02941176470588236,0.5691699604743083,2.1891876230420784,0.9313409612254877,0.46731933752695726
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,35,47,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.6225296442687747,2.0205716338618096,0.9255281619530203,0.47141866551505196
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,36,7,3,45,0.4222222222222222,0.4268774703557312,-0.1462450592885376,0.39814814814814814,-0.14481409001956957,0.45454545454545453,1.6965709242383225,0.6832409242186479,0.28908984926011827
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,36,17,3,45,0.5333333333333333,0.541501976284585,0.08300395256916993,0.465799886941775,0.08163265306122447,0.4644268774703557,2.87280702079113,0.8714220146746712,0.45636142889658604
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,36,27,3,45,0.4888888888888889,0.48616600790513836,-0.02766798418972327,0.4796380090497738,-0.027805362462760774,0.5335968379446641,1.1370484163205916,0.7344741841568764,0.3485512375831604
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,36,37,3,45,0.4888888888888889,0.5,0.0,0.3283582089552239,0.0,0.45849802371541504,1.1860264008483092,0.7837323745044672,0.37898292144139606
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,36,47,3,45,0.4666666666666667,0.4644268774703557,-0.07114624505928857,0.46,-0.0714285714285714,0.5434782608695652,0.7883070387675548,0.5811492565047646,0.23501635392506917
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,37,7,3,45,0.5555555555555556,0.5464426877470356,0.09288537549407128,0.4591346153846154,0.09456740442655931,0.650197628458498,0.7969156111299648,0.539605263799035,0.23019970258076985
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,37,17,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.4703557312252965,1.996780958528384,0.9653124216080613,0.483011347717709
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,37,27,3,45,0.4666666666666667,0.47035573122529645,-0.059288537549407105,0.45344129554655865,-0.05882352941176472,0.5079051383399209,1.3983451094961241,0.8858425363960903,0.44281462563408747
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,37,37,3,45,0.5777777777777777,0.5760869565217391,0.15217391304347827,0.5744151319064211,0.15262636273538155,0.5909090909090909,0.7957982896115886,0.5701374392837487,0.19956745836469864
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,37,47,3,45,0.5111111111111111,0.5,0.0,0.3382352941176471,0.0,0.5612648221343874,1.3318954177393678,0.7587169115237153,0.3673937506145901
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,38,7,3,45,0.4444444444444444,0.44565217391304346,-0.10869565217391308,0.44334487877288475,-0.10837438423645307,0.5079051383399209,0.8783437398665863,0.6304603166303925,0.2786875208218893
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,38,17,3,45,0.4666666666666667,0.46739130434782605,-0.0652173913043479,0.46640316205533594,-0.06508875739644959,0.48616600790513836,1.2072792541516504,0.7561947897442883,0.3691706670655145
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,38,27,3,45,0.5555555555555556,0.5632411067193676,0.1264822134387351,0.5,0.12451361867704269,0.5612648221343873,1.1329934584234918,0.6542021415659571,0.24957704411612616
